SEC_ID|NCT_ID|SECONDARY_ID
44476|NCT00602732|R34MH075013
44477|NCT00602732|DSIR 83-ATP
44478|NCT00602745|S-1 - FI
44479|NCT00602758|R01MH068197
44480|NCT00602758|PA 01 0173
44481|NCT00602758|DAHBR 9A-ASGA
44482|NCT00602771|NCI-2009-00278
44483|NCT00602771|CDR0000584212
44484|NCT00602771|J07109
44485|NCT00602771|8077
44486|NCT00602771|N01CM62204
44487|NCT00602771|P30CA006973
44488|NCT00602771|U01CA070095
44489|NCT00602797|NCI-2009-01584
44490|NCT00602797|339-07
44491|NCT00602797|P30CA036727
44492|NCT00602823|9561701002
44493|NCT00602836|P30CA015083
44494|NCT00602836|MC0784
44495|NCT00602836|07-002156
44496|NCT00602836|RV-CLL-PI-146
44497|NCT00602836|NCI-2009-01281
44498|NCT00602927|GA30517A
44499|NCT00602927|P50CA084718
44784|NCT00645879|NIH #:1R21DK077415 - 01A1
44785|NCT00645879|ANA-PA-001
44786|NCT00645931|2004-105
44787|NCT00645944|ESRC131
44788|NCT00645983|R21AT001916
44789|NCT00646009|D5896C00733
44790|NCT00646022|08-DK-0098
44791|NCT00646035|R&D/02/655
44792|NCT00646139|RPCI-I-112607
44793|NCT00646139|KINEX-KX01-01-07
44794|NCT00625729|MT2007-12
44795|NCT00625729|UMN-0707M13561
44796|NCT00625729|P01CA065493
44797|NCT00625742|NCI-2012-01744
44798|NCT00625755|DCREN-005-01
44799|NCT00625781|TIP protocol Medscinet
44800|NCT00646724|fuzhough0712
44801|NCT00646750|EudraCT No.: 2007-003198 - 22
44802|NCT00646763|7445
44803|NCT00646789|MK0633-019
44804|NCT00646789|2008_514
44805|NCT00646906|0898
44806|NCT00646984|AEM 01-0480
44807|NCT00647101|X-FIL
44808|NCT00647114|2007_671
44809|NCT00647153|P30CA033572
44810|NCT00647153|CHNMC-04085
44872|NCT00613015|R01DA021690
44873|NCT00613080|CDR0000586277
44874|NCT00574769|AVF3955s
44875|NCT00574769|CRAD001CUS2468
44876|NCT00574808|937200801
44877|NCT00574847|R01HL085704-01
44878|NCT00574847|8640-07-8R1ER
44879|NCT00574873|B1871008
44880|NCT00574886|267-00
44881|NCT00574912|VUMC 32787
44882|NCT00574951|GOG-0170L
44883|NCT00574951|AMGEN-20060747
45172|NCT00827554|ChiCTR-TRC-00000267
45173|NCT00827619|100005, ZBLL
45174|NCT00827632|R01HD045786
45175|NCT00827671|2008-002203-13
45176|NCT00827710|AHRQ Contract 290-2006-000-20
45177|NCT00827775|NIH K23 HL092297
45178|NCT00827788|EUDRACT 2008-008491-13
45179|NCT00827827|H30631
45180|NCT00827866|R01CA127964
45181|NCT00827892|P50 NS044227-5
45182|NCT00827905|RA-2008-061
45183|NCT00827918|2009_519
45184|NCT00828009|E6508
45185|NCT00828035|ENDOCONTROL company
45186|NCT00828061|129
44216|NCT00565773|BMS IM103-036
44217|NCT00565799|Ren 07-178
44218|NCT00565851|NCI-2009-00587
44219|NCT00565851|CDR0000546714
44220|NCT00565851|GOG-0213
44221|NCT00565851|GOG-0213
44222|NCT00565851|U10CA027469
44223|NCT00565864|PPQ IRB00002265
44224|NCT00565890|T4VLBWI
44225|NCT00565916|K23HL077179
44226|NCT00565916|IRB# 04-0812
44227|NCT00565916|RDRC# 538F
44228|NCT00565916|GCRC# 966
44229|NCT00565929|5U54AI057159-10
44230|NCT00565968|CDR0000575427
44231|NCT00566046|CIC0203/60
44232|NCT00566046|LOC/06-06
44233|NCT00596934|Amylin Protocol 20050119
44234|NCT00596934|DRDA 643938K3
44235|NCT00596986|EUK-B2
44236|NCT00597038|106128
44237|NCT00597038|CA180-092
44238|NCT00597064|FAPESP PROTOCOL
44239|NCT00597064|2005/04714-1
44240|NCT00597077|ISRCTN84858671
44241|NCT00597116|EUDRACT Number 2007-003633-16
44242|NCT00597194|T 1040L0007
44500|NCT00602940|NIH R21 AT002520
44597|NCT00620295|x464
44598|NCT00620321|H8Z-MC-JACU
44599|NCT00620373|Susan G. Komen Foundation
44600|NCT00620464|34528
44601|NCT00620542|2007-004000-13
44602|NCT00620594|2006-004353-23
44603|NCT00620620|17 December 2007
44604|NCT00620659|2007_602
44605|NCT00620672|CW03-0084
44606|NCT00620763|IRB-2000707-013
44607|NCT00620776|5 R34 MH 072678-02
44608|NCT00620789|1R01MH076856-01A2
44609|NCT00620815|2007-002712-25
44610|NCT00620828|SPS# 139715
44611|NCT00620854|Bio-Kinetic No.: 96508
44612|NCT00620958|R01MH079943
44613|NCT00620958|DSIR 84-CTS
44614|NCT00620958|1 R01 MH079943-01A1
44615|NCT00621023|7667A
44616|NCT00621036|SCCC-102007-035
44617|NCT00621036|SCCC-02F07
44618|NCT00621049|US_IST_12218
44619|NCT00621049|AVF3923s
44620|NCT00621075|NORTH SHORE IRB
44621|NCT00621101|EudraCT-No. 2006-006597-18
44622|NCT00621114|ISRCTN39140035
44811|NCT00647153|CDR0000590136
44812|NCT00647179|M-20070130
44813|NCT00647192|Version 09_D
44814|NCT00647192|EudraCT number: 2007-002119-17
44815|NCT00647218|P30CA068485
44816|NCT00647218|VU-VICC-BRE-9936
44817|NCT00647244|EudraCT2007-004372-39
44818|NCT00647283|RISET
44819|NCT00647335|University of IOWA# 200707772
45811|NCT00796653|2008-001934-28
45812|NCT00796692|2001BA703B13
45813|NCT00796718|2008-003980-38
45814|NCT00796731|EudraCT 2007-004868-41
45815|NCT00796757|2007-006611-23
45816|NCT00796822|R01HL095149-01
45817|NCT00796822|R01 HL095149-01
45818|NCT00796848|Stanford eprotocol #14728
45819|NCT00796874|RPCI-I-124107
45820|NCT00796939|MH68545
45821|NCT00796939|DATR A3-NSS
45822|NCT00796978|P30CA043703
45823|NCT00796978|CASE10107
45824|NCT00796978|CASE-10107-CC443
45825|NCT00797082|AOR07022
45826|NCT00797095|09-CH-N023
45827|NCT00797121|Cholangiocarcinoma
45828|NCT00797121|Surgery
45187|NCT00828074|P30CA033572
45188|NCT00859352|EudraCT No. 2008-008224-32
45189|NCT00859573|P50 DA018197
45190|NCT00859573|DPMCDA
45191|NCT00859586|09-H-0087
45192|NCT00859599|H15:321/2008
45193|NCT00859612|1Ro1DK080770-01A1
45194|NCT00810199|2008-001847-20
45195|NCT00810225|USAMRMC PR# W81XWH-07-1-0618
45196|NCT00810225|HRPO Log No. A-14542.1
45197|NCT00810238|EudraCT 2007-007699-40
45198|NCT00810277|2008-004126-16
45199|NCT00810290|DK67549
45200|NCT00810329|RO1 ES015382
45201|NCT00810342|5R01CA115614
45202|NCT00810368|USAMRMC PR# W91ZSQ-7149-N602
45203|NCT00810368|HRPO Log No. A-14542.2
45491|NCT00767312|08-I-0221
45492|NCT00767338|5U10HD055925-02
45493|NCT00767338|5U10HD055936
45494|NCT00767403|5R01HD028160-16
45495|NCT00767429|ABR 22858/NL22858.068.08
45496|NCT00767468|P30CA016086
45497|NCT00767468|CDR0000615311
45498|NCT00767468|BAYER-UNC-LCCC-0717
45499|NCT00767481|2008-002781-66
45500|NCT00767533|SU-10012008-1313
44243|NCT00597259|No other ID
44244|NCT00615823|2005-1018
44341|NCT00602641|NCI-2009-00522
44342|NCT00602641|CDR0000583984
44343|NCT00602641|ECOG-E1A06
44344|NCT00602641|E1A06
44345|NCT00602641|E1A06
44346|NCT00602641|U10CA180820
44347|NCT00602641|U10CA021115
44348|NCT00602667|R01CA154619
44349|NCT00602680|SSR180711
44350|NCT00602680|EudraCT 2007-001639-80
44351|NCT00602693|MT2006-01
44352|NCT00602693|0701M00303
44353|NCT00627393|HL072305
44354|NCT00627393|HL072028
44355|NCT00627393|HL072072
44356|NCT00627393|HL072355
44357|NCT00627393|HL072283
44358|NCT00627393|HL072346
44359|NCT00627393|HL072331
44360|NCT00627393|HL072290
44361|NCT00627432|CLCC-VESUNFIT
44362|NCT00627432|RECF0368
44363|NCT00627432|SANOFI-AVENTIS-CLCC-VESUNFIT
44364|NCT00627432|LILLY-CLCC-VESUNFIT
44365|NCT00627484|R21DK081050
44623|NCT00621140|2007-002448-10
44624|NCT00621166|approved
44625|NCT00621192|HHSN267200700051C
44626|NCT00621205|Finnish Academy 210449
44627|NCT00621309|NIH grant:  1R01GM079280-01A1;
44628|NCT00621309|07-9114-A01
44629|NCT00621374|NMSS Award# PP1465
44630|NCT00621400|EudraCT 2007-004739-43
44631|NCT00621452|NCI-2010-00416
44632|NCT00644579|EudraCT number: 2007-006738-33
44633|NCT00644683|HUM 00014246
44634|NCT00624325|eudract 2006-000592-15
44635|NCT00624351|2007-002566-35
44636|NCT00624494|Grant 4347.07.2006
44637|NCT00624533|PI051650
44638|NCT00624533|LA2007PISINISCIII77
44639|NCT00624546|rsrb18199
44640|NCT00624585|CA180-106
44641|NCT00624650|IRB #e2978
44642|NCT00624663|TRC 032/10058
44643|NCT00624715|R21 AA 16311
44644|NCT00624728|2004-033
44645|NCT00624819|111346 (Mth 24)
44646|NCT00624819|111347 (Mth 48)
44647|NCT00624923|NHLBI: P50 HL083813;
44648|NCT00624923|CCI: 2006-P-00175
44649|NCT00624923|CHS: 06-13
45829|NCT00797121|Drainage
45830|NCT00797186|1 K23 HL093118-01
45831|NCT00797225|2007-006474-28
45832|NCT00780676|NCI-2012-01671
45833|NCT00780702|08-DA-N426
45834|NCT00780715|EudraCT 2008-004790-18
45835|NCT00780741|2U10EY011751
45836|NCT00780806|B1971003
45837|NCT00780819|ABR-17679
45838|NCT00780936|eProtocol number 10740
45839|NCT00780988|COR0008
45840|NCT00781027|NL24769.068.08
45841|NCT00781053|2008-001265-28
45842|NCT00781066|D43TW005492 (NIH grant number)
44820|NCT00647348|EudraCT: 2006-006347-31
44821|NCT00647348|MREC: 07/Q1602/73
44822|NCT00647413|DM8-IESO02
44823|NCT00647439|08-EI-0099
44824|NCT00647530|CDR0000590089
44825|NCT00647530|ISCRTN 87163246
44826|NCT00647530|EUDRACT 2007-001987-55
44827|NCT00647530|EU-20830
44828|NCT00647530|MREC-07/S0703/57
44829|NCT00647530|UKCRN 3771
44830|NCT00647582|P30CA015083
44831|NCT00647582|MCS066
44832|NCT00647582|1681-02
45501|NCT00767611|09-E-N001
45502|NCT00767624|MH78924
45503|NCT00767637|Fosrenol
45504|NCT00767650|08-H-0222
45505|NCT00767702|08-HG-N217
45506|NCT00767715|F1D-SO-HGLY
45507|NCT00767767|K08GM083213
45508|NCT00767793|P08650
45509|NCT00767806|F1J-MC-HMGC
45510|NCT00767819|2007-005294-60
45511|NCT00767819|EUDRACT- Nr. 2007-005294-60
45512|NCT00844844|EudraCT Number 2008-006953-41
45513|NCT00844857|H6P-MC-HDAX
45514|NCT00844922|EudraCT #: 2004-002156-34;
45515|NCT00844922|P05842
45516|NCT00844948|5R44MH068950-03
45517|NCT00844987|937
45518|NCT00845026|H8Y-MC-HBBR
45519|NCT00845039|CP13-0708
45520|NCT00845039|I5A-IE-JAED
45521|NCT00845039|NSABP FC-4
45522|NCT00845091|R21 HL092340-01A1
45971|NCT00828269|123
45972|NCT00828269|2009_518
45973|NCT00828308|BMS-CA163-164
45974|NCT00828373|Swissmedic
45975|NCT00828490|7570516-1
44366|NCT00627484|DK072011
44367|NCT00627588|EudraCT Number: 2007-001109-26
44368|NCT00627614|P30CA015083
44369|NCT00627614|CDR0000583016
44370|NCT00627640|IND: 63,901
44371|NCT00627640|EudraCT Number: 2007-002964-90
44372|NCT00627653|ROI AG15466
44437|NCT00601224|DATR A2-AISZ
44438|NCT00601237|COMIRB 07-0463
44439|NCT00601237|DAHBR 9A-ASPA
44440|NCT00601250|2007-002457-24
44441|NCT00601263|P01AT002647
44442|NCT00601263|GCO 04-0206
44443|NCT00601289|P30CA016042
44444|NCT00601289|07-05-077-01
44445|NCT00601354|K23MH066330
44446|NCT00601393|R01MH070426
44447|NCT00601393|DSIR CT-C
44448|NCT00601406|CHNT-RAPPER
44449|NCT00601406|EU-20798
44450|NCT00601445|P01-AG009975 - Project 4
44451|NCT00601458|063
44452|NCT00601458|2007_661
44453|NCT00601510|KRDI-TUM-STI571
44454|NCT00619645|UCD-200715041
44455|NCT00619671|BB-IND# 11403
44456|NCT00619671|Genentech #U2444S
44650|NCT00624936|OSU-07095
44651|NCT00624936|OSU IRB-2008C0004
44652|NCT00624936|Millennium-X05247
44653|NCT00624962|VU-VICC-PED-0604
44654|NCT00624962|VU-VICC-060151
44655|NCT00625066|VU-VICC-GI-0294
44656|NCT00625066|VU-VICC-020603
44657|NCT00625066|VU-VICC-020531
44658|NCT00625092|0601M79448
44659|NCT00625183|RPCI-I-113607
44660|NCT00625222|AZ07-135
44692|NCT00593242|Duke NPRI01
44693|NCT00593281|05-015-MI (Hospice #)
44694|NCT00593294|CE209/07
44695|NCT00593307|ILSI
44696|NCT00593411|MDA4323
44697|NCT00593450|U10EY017823
44698|NCT00593463|57184
44699|NCT00593463|R01DA010017
44700|NCT00593463|DPMC
44701|NCT00593476|10854 - IRB #
44702|NCT00593489|Lantu-L-01961
44703|NCT00593502|EudraCT 2007-004734-17
44704|NCT00593528|2007-A00857-46
44705|NCT00593580|9427-UO146-93C
44706|NCT00593593|Avodart-pv/GR
44707|NCT00593632|IRB 07-852
44833|NCT00647595|NIH # 1 R03 DK074683-01A1
44834|NCT00593788|113/02 de 03/13/2002
44835|NCT00593801|Hoffmann- La Roche,MF 4481
44836|NCT00593827|USOR 06-106
44837|NCT00593853|07-0350-C
44838|NCT00593866|IRB #HUM3315
44839|NCT00593892|OTA 000306032
44840|NCT00593905|RC #4590
44841|NCT00593944|IM130-002
44842|NCT00593983|R01AI070005
44843|NCT00594048|NL20147.075.07
44844|NCT00594061|P50DC000242
44845|NCT00594061|NIDCD P50 DC00242
44846|NCT00594074|7638
44847|NCT00594087|Sepracor Study  ESRC016
44848|NCT00594165|SP512OL
44849|NCT00594178|PRN # 12903 NIH
44850|NCT00594191|AEM 03-0434
44851|NCT00594217|R01HD058671
45140|NCT00855062|Grant Number:  5 UO1 NS32228
45141|NCT00855114|0505M70026
45142|NCT00855140|1R21AT004429-01A1
45143|NCT00855218|2008-005056-24
45144|NCT00855231|05-6337-D 03
45145|NCT00855283|KOR-11-018
45146|NCT00855309|P30CA012197
45147|NCT00855309|CCCWFU-98608
45976|NCT00828516|LJMC-AMWELL-SL
45977|NCT00828516|EU-20903
45978|NCT00828633|BCM-H-21892
45979|NCT00828672|2007 - 007177 - 23
45980|NCT00828672|MO19051
45981|NCT00828737|2008-004496-22
45982|NCT00828893|IMACTIS company
45983|NCT00828971|2007-001491-36
45984|NCT00828984|NCI-2009-01113
45985|NCT00828984|P30CA060553
45986|NCT00828984|NCI 06-8-01
45987|NCT00828984|CDR0000632553
45988|NCT00828984|N01CN35157
45989|NCT00828984|NCI06-8-01
45990|NCT00828984|NWU06-8-01
45991|NCT00828984|N01CN35157
45992|NCT00782145|TUFTS-8338
45993|NCT00782145|WCCC-—2007-1357
45994|NCT00782145|CHW-07237
45995|NCT00782145|CHW-GC-580
45996|NCT00782145|DFCI-08-106
45997|NCT00782145|CHNMC-08009
45998|NCT00782145|CCHMC-0002988
45999|NCT00782145|FHCRC-2210
46000|NCT00782158|09-I-N016
46001|NCT00782184|2008_576
46002|NCT00782210|2008-003647-36
44457|NCT00619671|UVM CHRMS #04-086
44458|NCT00619684|NCI-2009-01592
44459|NCT00619684|2161.00
44460|NCT00619684|P30CA015704
44461|NCT00619710|D9211C00079
44462|NCT00619723|1R01DA022460-01A2
44463|NCT00619801|RPCE07K2404
44464|NCT00619892|4587082
44465|NCT00619892|IRUSQUET0445
44466|NCT00619983|NS59574
44467|NCT00620035|34530
44468|NCT00620048|11196-03
44565|NCT00652548|NHRO #1310
44566|NCT00652574|NCI-2010-01505
44567|NCT00652691|P30CA015083
44568|NCT00652691|976101
44569|NCT00652691|1056-98
44570|NCT00652717|2008_009
44571|NCT00652743|111470
44572|NCT00652743|111471
44573|NCT00652743|111472
44574|NCT00652756|000
44575|NCT00652782|MK7418-201
44576|NCT00652847|MK0653-152
44577|NCT00652847|2008_005
44578|NCT00652860|P30CA015083
44579|NCT00652860|MC0072
44580|NCT00652860|1021-01
44708|NCT00593645|No grant number
44709|NCT00593658|RO3-DK65958
44710|NCT00593684|0000
44711|NCT00593697|EudraCT number 2007-002016-26
44712|NCT00593749|10520
44713|NCT00593775|ML3497
44714|NCT00653146|R01CA125069
44715|NCT00653185|U1111-1124-2377
44716|NCT00653250|P50CA090949
44717|NCT00653250|P30CA068485
44718|NCT00653250|VU-VICC-THO-0055
44719|NCT00573885|BCCA-R03-1083
44720|NCT00573911|IRUSESOM0546
44721|NCT00573924|HS-06-00014
44722|NCT00573963|07-0245-A
44723|NCT00573976|2007-5854
45779|NCT00822458|PBTC-025
45780|NCT00822458|PBTC-025
45781|NCT00822458|U01CA081457
45782|NCT00822510|R21CA113409
45783|NCT00822562|ZD2008-016-P1
45784|NCT00822705|SNF grant 320000-118330
45785|NCT00822744|2008-001718-26
45786|NCT00822757|2007_531
45787|NCT00822796|CIRO 2008235
45788|NCT00822822|104330
45789|NCT00822848|P30CA069533
45148|NCT00855309|IRB00007690
45149|NCT00855335|TMC114HIV3015
45150|NCT00855361|RABGRD1005
45151|NCT00855400|EudraCT number: 2006-003096-12
45152|NCT00855400|ISCIII: EC07/90762
45153|NCT00855465|2007-000072-16
45154|NCT00826904|R56DK078645
45155|NCT00826969|U1111-1137-3949
45156|NCT00826982|MCR SPORE (CA102701-05DJ)
45157|NCT00826982|ACG (FNDT-1)
45158|NCT00827008|2008-001432-13
45159|NCT00827021|2008-006014-20
45160|NCT00827099|BMTGG-NSH-801
45161|NCT00827151|NIH-HCNRC
45162|NCT00827164|UAB IRB X121218021
45163|NCT00827216|Swissmedic 2008 DR 2321
45164|NCT00827242|H6D-MC-LVHJ
45165|NCT00827294|5K12HD04348807
45166|NCT00827333|P01CA136396
45167|NCT00827333|P30CA033572
45168|NCT00827333|CHNMC-08036
45169|NCT00827333|CDR0000631261
45170|NCT00827346|2008239-01H
45171|NCT00827541|3074A1-4401
45459|NCT00789321|2008_580
45460|NCT00789360|12 September 2008
45461|NCT00789373|H3E-EW-S124
44884|NCT00575081|1R01EB006136-01
44885|NCT00575081|2R01EB006136
44886|NCT00575081|1R41NS063705-01A1
44887|NCT00575081|9R42MH100007-03
44888|NCT00575120|Protocol #21003
44889|NCT00575172|UMIN00000949
44890|NCT00575211|NIH grant
44891|NCT00575224|IRB Protocol #20041038
44892|NCT00575224|IRB Study #1059635
44893|NCT00575315|K23-DK-066578-01
44894|NCT00575341|Vorlagen-Nummer BfArM: 4020260
44895|NCT00575354|#NMU072036
44896|NCT00575367|P08653
44897|NCT00597285|08-N-0027
44898|NCT00597298|PN 001-08
44899|NCT00597311|137/2006
44900|NCT00597337|IST-4-027656-STP
44901|NCT00597415|UH IRB 06-04-41
44902|NCT00597519|CA23766
44903|NCT00597558|5111
44904|NCT00597584|2007-004153-28
44905|NCT00597649|2007-003638-40
44906|NCT00597857|R34MH073014
44907|NCT00597896|05T-670
44908|NCT00597922|R01HL081153-01A1
44909|NCT00597922|R01 HL081153-01A1
44910|NCT00597935|2U01HD041249
44581|NCT00652899|UMN-MT2007-19R
44582|NCT00652899|UMN-WCC-53
44583|NCT00652899|UMN-0712M23462
44584|NCT00652925|A3191127
44585|NCT00652951|111053
44586|NCT00652990|08-C-0096
44587|NCT00653068|NCI-2009-00337
44588|NCT00653068|CDR0000592812
44589|NCT00653068|COG-ACNS0333
44590|NCT00653068|U10CA098543
44591|NCT00653081|rESWT
44592|NCT00653107|S-07447a
44593|NCT00653146|06851
44594|NCT00620191|R0153596
44595|NCT00620295|UMN-2006LS040
44596|NCT00620295|UMN-X05227
44245|NCT00615953|HGH-2149
44246|NCT00615979|DAMD17-02-2-0040
44247|NCT00616005|8044
44248|NCT00616018|COMIRB #06-1187
44249|NCT00616031|CDR0000584254
44250|NCT00616031|TRIC-C157
44251|NCT00616044|Not applied
44252|NCT00616057|B40320072930
44253|NCT00616096|AZ07-111
44254|NCT00616109|HUM12046
44255|NCT00616122|UCSF-057519
44256|NCT00616174|H07-01490
45790|NCT00822848|OHSU-4653
45791|NCT00822848|4653
45792|NCT00796068|2275.00
45793|NCT00796068|P30CA015704
45794|NCT00796120|ET-C-002-07
45795|NCT00796172|2 R44 HL090111-02
45796|NCT00796302|DSIR 84-CTS
45797|NCT00796302|1R01MH077907-01A2
45798|NCT00796302|1R01MH077676-01A2
45799|NCT00796302|1R01MH077750-01A2
45800|NCT00796302|1R01MH077997-01A2
45801|NCT00796393|2008-A01187-48
45802|NCT00796419|R01 FD-003440
45803|NCT00796458|CDR0000626194
45804|NCT00796458|EUDRACT 2004-003495-11
45805|NCT00796458|EU-20892
45806|NCT00796536|R21AR055716
45807|NCT00796549|2008-001264-37
45808|NCT00796562|NA_00015795
45809|NCT00796562|KL2RR025006
45810|NCT00796601|A6061054
44724|NCT00573989|P30CA012197
44725|NCT00573989|CCCWFU-60107
44726|NCT00573989|LILLY-CCCWFU-60107
44727|NCT00573989|CCCWFU-IRB00003457
44728|NCT00574015|2200
44729|NCT00574028|2007-5808
45462|NCT00789373|CTRI/2009/091/000113
45463|NCT00789386|LS07-040
45464|NCT00789542|ISRCTN93529999
45465|NCT00789581|TITAN
45466|NCT00789594|R18 HS17201-01
45467|NCT00789672|2U10EY011751
45468|NCT00789776|NCI-2010-00106
45469|NCT00789776|2230.00
45470|NCT00789776|P30CA015704
45471|NCT00789776|P01CA078902
45472|NCT00860444|R01 HL073001
45473|NCT00860535|2009_558
45474|NCT00860548|SCOT
45475|NCT00860574|NCI-2010-00315
45476|NCT00860574|P01HL036444
45477|NCT00860743|GRANT00507547
45478|NCT00860769|1 R34 MH082662:01R
45479|NCT00860782|U54HL090569
45480|NCT00860782|U54 HL090569-01
45481|NCT00860795|5U01AT002400
45482|NCT00860808|EudraCT number: 2008-005178-10
45483|NCT00860834|R01HL072919
45484|NCT00767195|200808065R
45485|NCT00767234|GI0003
45486|NCT00767234|8502
45487|NCT00767273|95733
45488|NCT00767273|SU-11052007-795
46772|NCT00831246|2008 JMC
46773|NCT00831272|RO1AA017164
46774|NCT00831285|Agriculture and Agri-food CAN
46775|NCT00831324|UCSF-H7858-32860-01
46776|NCT00831324|08109
46777|NCT00831324|CRAD001CUS58T
46778|NCT00831415|B2061002
46779|NCT00831441|EUDRACT# 2008-008298-77
46780|NCT00831558|Imalux Corp. v.12-31-07
46781|NCT00831571|SANOFI OX-07-008
46782|NCT00831597|IND Exemption Number 103985
46783|NCT00831662|P08637
46784|NCT00831714|XA0801
46785|NCT00831727|SSHRC 767-2007-2210-4
46786|NCT00831740|NIHR grant: 02/11/04
46787|NCT00831740|REC ref: 02/11/04
46788|NCT00831740|ISRCTN: 78617680
46789|NCT00831766|RV-AML/MDS-PI-0269
46790|NCT00831792|NCI-2011-01106
46791|NCT00783198|2008-003863-38
46792|NCT00783198|MK-3641-002
46793|NCT00783263|2008_567
46794|NCT00783276|P50DA009262
46795|NCT00783276|P50 DA009262
46796|NCT00783276|DPMCDA
46797|NCT00783315|U01 HL087085
46798|NCT00783367|UPenn IRB#807684
47532|NCT00825708|SH20107
47533|NCT00825773|ZSH-20090119
47534|NCT00825812|19.4.324
47535|NCT00825877|09-DK-0067
47536|NCT00825955|EUDRACT #:  2008-005084-34
47952|NCT00869401|NCI-2009-01179
47953|NCT00869401|CDR0000637854
47954|NCT00869401|U10CA025224
47955|NCT00869427|2007-005657-29 (EudraCT)
47956|NCT00869466|CDR0000633348
47957|NCT00869466|EU-20906
47958|NCT00869492|dermatology1
47959|NCT00869544|5RO1 HL083461 05
47960|NCT00869570|SWS-SAKK-41-08
47961|NCT00869570|EudraCT-2008-006312-38
47962|NCT00869570|EU-20908
47963|NCT00869570|CDR0000634955
47964|NCT00869583|R21HL087765
