REMOVED_COUNTRIES_ID|COUNTRY|NCT_ID
14942|El Salvador|NCT01441596
14943|Poland|NCT01441791
14944|Bulgaria|NCT01441791
14945|Portugal|NCT01441791
14946|Romania|NCT01441791
14947|Russian Federation|NCT01441791
14948|United States|NCT01443403
14949|United Kingdom|NCT01444729
14950|India|NCT01447446
14951|United States|NCT01447446
15271|United States|NCT01272089
15272|India|NCT01272232
15273|United States|NCT01272401
15274|Georgia|NCT01272791
15275|United States|NCT01273506
15276|United States|NCT01273532
15277|United States|NCT01273571
15278|United States|NCT01274559
15279|Argentina|NCT01274559
15280|Australia|NCT01274559
15281|Bulgaria|NCT01274559
15282|Chile|NCT01274559
15283|Colombia|NCT01274559
15284|Czech Republic|NCT01274559
15285|Germany|NCT01274559
15286|India|NCT01274559
15639|Czech Republic|NCT01297959
15640|Brazil|NCT01481116
15641|France|NCT01481116
15642|India|NCT01481116
15643|Germany|NCT01481116
15644|Netherlands|NCT01482884
15645|United States|NCT01483989
15646|United Kingdom|NCT01484977
15647|United Kingdom|NCT01485302
15648|Germany|NCT01485406
15649|China|NCT01485614
15650|United States|NCT01485822
14632|Saudi Arabia|NCT01125566
14633|Croatia|NCT01125566
14634|United Arab Emirates|NCT01125566
14635|Colombia|NCT01125566
14636|France|NCT01125683
14637|United States|NCT01125774
14638|Korea, Republic of|NCT00861757
14639|Australia|NCT00861913
14640|United States|NCT00862251
14641|Austria|NCT00862251
14642|Bulgaria|NCT00862251
14643|Chile|NCT00862251
14644|Costa Rica|NCT00862251
14645|Egypt|NCT00862251
14646|Estonia|NCT00862251
14556|Netherlands|NCT00443690
14557|Poland|NCT00443690
14558|Poland|NCT00519961
14559|Serbia|NCT00519961
14560|Former Serbia and Montenegro|NCT00519961
14561|Italy|NCT00520208
14562|Canada|NCT00520208
14563|France|NCT00520208
14564|Spain|NCT00520208
14565|United States|NCT00520325
14566|Sweden|NCT00520572
14567|Hungary|NCT00520572
14568|Russian Federation|NCT00603278
14888|Argentina|NCT02052141
14889|Romania|NCT02054897
14890|Czech Republic|NCT02057172
14891|Germany|NCT02057172
14892|Hungary|NCT02057172
14893|Korea, Republic of|NCT02057172
14894|Netherlands|NCT02057172
14895|Spain|NCT02057172
14896|Sweden|NCT02057172
14897|United States|NCT02061748
14898|Germany|NCT02068352
14899|Sweden|NCT02075840
14900|United States|NCT02076165
14901|United States|NCT02081157
15287|Hungary|NCT01274559
15288|Peru|NCT01274559
15289|Israel|NCT01274559
15290|Italy|NCT01274559
15291|Mexico|NCT01274559
15292|Netherlands|NCT01274559
15293|New Zealand|NCT01274559
15294|Philippines|NCT01274559
15295|Poland|NCT01274559
15296|Puerto Rico|NCT01274559
15297|Russian Federation|NCT01274559
15298|Spain|NCT01274559
15299|United Kingdom|NCT01274559
15300|France|NCT01274559
15301|Brazil|NCT01274559
15493|United States|NCT01293006
15494|Venezuela|NCT01293331
15495|Brazil|NCT01293643
15496|Belgium|NCT01294631
15497|Australia|NCT01294683
15498|Canada|NCT01294683
15499|Chile|NCT01294683
15500|Colombia|NCT01294683
15501|Germany|NCT01294683
15502|Hong Kong|NCT01294683
15503|United States|NCT01466894
15504|Germany|NCT01466985
14647|Germany|NCT00862251
14648|Greece|NCT00862251
14649|Portugal|NCT00862251
14650|Hungary|NCT00862251
14651|Italy|NCT00862251
14652|Latvia|NCT00862251
14653|Peru|NCT00862251
14654|Croatia|NCT00862251
14655|Lithuania|NCT00862251
14656|Spain|NCT00863109
14657|Serbia|NCT00863239
14658|France|NCT00863239
14659|Germany|NCT00863239
14660|New Zealand|NCT00863499
14661|South Africa|NCT00863499
14662|Puerto Rico|NCT00863512
14663|Slovakia|NCT00863681
14984|United Kingdom|NCT01372709
14985|Peru|NCT01373151
14986|Canada|NCT01373164
14987|Israel|NCT01374945
14988|Ireland|NCT01375049
14989|United States|NCT01375751
14990|Canada|NCT01375751
14991|Germany|NCT01375751
14992|Hong Kong|NCT01375751
14993|Netherlands|NCT01375751
14902|United States|NCT02081300
14903|Germany|NCT02087501
14904|Canada|NCT01416597
14905|United States|NCT01417013
14906|United States|NCT01419054
14907|Mexico|NCT01419236
14908|India|NCT01419717
14909|Slovakia|NCT01420081
14910|Germany|NCT01420081
14911|Czech Republic|NCT01420679
14912|Peru|NCT01420679
14913|Austria|NCT01420679
14914|Brazil|NCT01420679
14915|Bulgaria|NCT01420679
14916|Chile|NCT01420679
14917|Colombia|NCT01420679
14918|Belgium|NCT01439919
14919|Czech Republic|NCT01439919
15239|Philippines|NCT01651949
15240|Norway|NCT01651949
15241|Peru|NCT01651949
15242|Poland|NCT01651949
15243|South Africa|NCT01651949
15244|Spain|NCT01651949
15245|Sweden|NCT01651949
15246|Thailand|NCT01651949
15247|Turkey|NCT01651949
15505|Turkey|NCT01467427
15506|Brazil|NCT01467427
15507|Croatia|NCT01467427
15508|Mexico|NCT01467479
15509|Austria|NCT01467960
15510|Croatia|NCT01468701
15511|Turkey|NCT01468701
15512|Slovenia|NCT01468987
15513|United States|NCT01469078
15514|United States|NCT01469182
15515|Canada|NCT01469182
15516|United States|NCT01469234
15517|Singapore|NCT01470313
15518|Austria|NCT01470599
15519|India|NCT01470612
15520|United States|NCT01471158
15521|Austria|NCT01471197
15522|Hungary|NCT01471197
15523|Ireland|NCT01471197
15524|Italy|NCT01471197
14601|United Kingdom|NCT00962832
14602|United States|NCT00963547
14603|United Kingdom|NCT00963547
14604|United States|NCT00963638
14605|United States|NCT00964054
14606|United Kingdom|NCT00964288
14607|Austria|NCT00964704
14994|Norway|NCT01375751
14995|Singapore|NCT01375751
14996|South Africa|NCT01375751
14997|Spain|NCT01375751
14998|Taiwan|NCT01392326
14999|Colombia|NCT01392326
15000|Turkey|NCT01392495
15001|France|NCT01392547
15002|Spain|NCT01392547
15003|India|NCT01392547
15004|India|NCT01393626
15005|Romania|NCT01393626
15006|Sweden|NCT01393626
15007|Canada|NCT01393639
15008|India|NCT01393899
15009|Peru|NCT01394952
15010|Canada|NCT01395524
15011|Austria|NCT01395810
15012|Greece|NCT01395810
15013|Bulgaria|NCT01395810
15014|Spain|NCT01395810
15015|Hungary|NCT01395810
15334|Canada|NCT01460719
15335|Estonia|NCT01460719
15336|France|NCT01460719
15337|Israel|NCT01460719
15338|Puerto Rico|NCT01460719
15248|Canada|NCT01652196
15249|Czech Republic|NCT01652469
15250|France|NCT01652469
15251|Germany|NCT01652469
15252|Portugal|NCT01652469
15253|United States|NCT01653951
15254|United States|NCT01656395
15255|Canada|NCT01656395
15256|Chile|NCT01656395
15257|Colombia|NCT01656395
15258|France|NCT01656395
15259|Germany|NCT01656395
15260|Italy|NCT01656395
15261|Japan|NCT01656395
15262|Peru|NCT01656395
15263|South Africa|NCT01656395
15264|United Kingdom|NCT01656395
15265|Guatemala|NCT01656395
15266|Germany|NCT01269801
15267|Singapore|NCT01270828
15268|Romania|NCT01271725
15269|Puerto Rico|NCT01272037
15270|Hungary|NCT01272050
15683|Germany|NCT01682759
15684|Hungary|NCT01682759
15685|Korea, Republic of|NCT01682759
15686|Lebanon|NCT01682759
14608|United Kingdom|NCT00964990
14609|France|NCT00964990
14610|Argentina|NCT00965081
14611|Israel|NCT00965081
14612|United States|NCT00965081
14613|Puerto Rico|NCT00965081
14614|Mexico|NCT00965419
14615|United Kingdom|NCT00965653
14616|United States|NCT00966576
14617|Hungary|NCT00966875
14618|Argentina|NCT00966914
14619|Chile|NCT00966914
14620|Mexico|NCT00966914
14621|United States|NCT00966940
14622|Germany|NCT00967746
14623|Netherlands|NCT00967746
14624|Belgium|NCT00968526
14625|United States|NCT00968617
14626|Paraguay|NCT01124643
14627|United Kingdom|NCT01124799
14628|United States|NCT01124877
14629|Norway|NCT01125566
14630|Finland|NCT01125566
14631|Jordan|NCT01125566
14952|Puerto Rico|NCT01447927
14953|Brazil|NCT01448044
14954|Egypt|NCT01448044
15339|Spain|NCT01460719
15340|Sweden|NCT01460719
15341|Thailand|NCT01460719
15342|Canada|NCT01461928
15343|United States|NCT01462136
15344|United States|NCT01462266
15345|Colombia|NCT01462266
15346|France|NCT01462266
15347|Guatemala|NCT01462266
15348|Israel|NCT01462266
15349|India|NCT01462266
15350|Mexico|NCT01462266
15351|Korea, Republic of|NCT01462266
15352|Peru|NCT01462266
15353|Portugal|NCT01462266
15354|Russian Federation|NCT01462266
15355|South Africa|NCT01462266
15356|Spain|NCT01462266
15357|Turkey|NCT01462266
15358|United Kingdom|NCT01462266
15359|Lithuania|NCT01462266
15360|Poland|NCT01462266
15361|Canada|NCT01462266
15362|Australia|NCT01462266
15363|Germany|NCT01462266
15364|Ireland|NCT01462266
15365|Italy|NCT01462266
15687|Lithuania|NCT01682759
15688|Malaysia|NCT01682759
15689|Poland|NCT01682759
15690|Romania|NCT01682759
15691|Singapore|NCT01683695
15692|United States|NCT01684033
15693|United States|NCT01684046
15694|New Zealand|NCT01685138
15695|United States|NCT01685424
15696|United Kingdom|NCT01687530
15697|India|NCT01687998
15698|Peru|NCT01687998
15699|United States|NCT01688791
15700|France|NCT01688791
15701|Hungary|NCT01294683
15702|Italy|NCT01294683
15703|Mexico|NCT01294683
15704|New Zealand|NCT01294683
15705|Peru|NCT01294683
15706|United States|NCT01294683
15707|Poland|NCT01294683
15708|Spain|NCT01294683
15709|France|NCT01294696
15710|Italy|NCT01294696
15711|Portugal|NCT01294696
15712|United Kingdom|NCT01294696
15713|United States|NCT01294735
14955|Canada|NCT01448044
14956|Romania|NCT01448044
14957|Russian Federation|NCT01448044
14958|Mexico|NCT01365507
14959|Thailand|NCT01365507
14960|Turkey|NCT01365507
14961|India|NCT01366183
14962|Poland|NCT01366651
14963|Peru|NCT01367665
14964|Albania|NCT01367665
14965|Estonia|NCT01367665
14966|Ukraine|NCT01367665
14967|Puerto Rico|NCT01368536
14968|Brazil|NCT01369095
14969|Germany|NCT01369095
14970|Ireland|NCT01369342
14971|India|NCT01370005
14972|United States|NCT01370590
14973|United States|NCT01370603
14974|China|NCT01370616
14975|United States|NCT01370629
14976|Japan|NCT01370642
14977|Belgium|NCT01370655
14978|Philippines|NCT01370694
14979|Bulgaria|NCT01370694
14980|Poland|NCT01370694
14981|Ukraine|NCT01370694
15715|United States|NCT01294956
15716|Taiwan|NCT01295346
15717|United States|NCT01295632
15718|Israel|NCT01489111
15719|Norway|NCT01489111
15720|Spain|NCT01489111
15721|Switzerland|NCT01489111
15722|Taiwan|NCT01489111
15723|Brazil|NCT01489111
15724|Korea, Republic of|NCT01489111
15725|Sweden|NCT01489111
15726|Bulgaria|NCT01489111
15727|Greece|NCT01489254
15728|Kazakhstan|NCT01489254
15729|France|NCT01490450
15730|Belgium|NCT01490814
15731|United Kingdom|NCT01490814
15732|Denmark|NCT01491659
15733|Denmark|NCT01491672
15734|Ireland|NCT01492426
15735|Spain|NCT01493427
15736|United States|NCT01493427
15737|Brazil|NCT01493544
15738|Brazil|NCT01493778
15739|Israel|NCT01688791
15740|Germany|NCT01689337
15741|United States|NCT01691547
15714|Japan|NCT01294800
14569|Slovakia|NCT00603278
14570|South Africa|NCT00603278
14571|Costa Rica|NCT00603278
14572|Latvia|NCT00603278
14573|Puerto Rico|NCT00603278
14574|Spain|NCT00603278
14575|Thailand|NCT00603278
14576|Costa Rica|NCT00603382
14577|Puerto Rico|NCT00603382
14578|Japan|NCT00603642
14579|United States|NCT00603746
14580|Australia|NCT00603746
14581|Bulgaria|NCT00603746
14582|Canada|NCT00603746
14583|Chile|NCT00603746
14584|Czech Republic|NCT00603746
14585|Estonia|NCT00603746
14586|Mexico|NCT00603746
14587|Peru|NCT00603746
14588|Poland|NCT00603746
14589|Russian Federation|NCT00603746
14590|South Africa|NCT00603746
14591|Thailand|NCT00603746
14592|Lithuania|NCT00603746
14593|New Zealand|NCT00603746
14594|Puerto Rico|NCT00603746
14982|Romania|NCT01371162
14983|Puerto Rico|NCT01371981
15302|Australia|NCT01275066
15303|Norway|NCT01275066
15304|Poland|NCT01275066
15305|Switzerland|NCT01275066
15306|Turkey|NCT01275066
15307|United States|NCT01275170
15308|Puerto Rico|NCT01275677
15309|United States|NCT01275833
15310|Turkey|NCT01276249
15311|Austria|NCT01276249
15312|Spain|NCT01276275
15313|Italy|NCT01276379
15314|Sweden|NCT01276509
15315|Croatia|NCT01276509
15316|Portugal|NCT01276509
15317|United States|NCT01276847
15318|United States|NCT01276990
15319|China|NCT01277211
15320|Spain|NCT01277224
15321|Italy|NCT01277523
15322|Norway|NCT01277523
15323|United States|NCT01277718
15324|Korea, Republic of|NCT01277822
15325|Hungary|NCT01458912
15326|Mexico|NCT01458912
15742|El Salvador|NCT01691755
15743|Guatemala|NCT01691755
15744|Brazil|NCT01691820
15745|Peru|NCT01691846
15746|Japan|NCT01691872
14664|United States|NCT00863772
14665|Canada|NCT00863772
14666|Poland|NCT00864136
14667|China|NCT00865020
14668|Italy|NCT00866047
14669|Belgium|NCT00866762
14670|United States|NCT00866788
14671|United Kingdom|NCT00866788
14672|Germany|NCT00866788
14673|Germany|NCT00866853
14674|Puerto Rico|NCT00866918
14675|Singapore|NCT00867048
14676|Mexico|NCT00867087
14677|Japan|NCT00867087
14678|Russian Federation|NCT00443690
14679|United Kingdom|NCT00443690
14680|United States|NCT00443703
14681|Australia|NCT00443703
14682|Canada|NCT00443703
14683|Denmark|NCT00443703
14684|Germany|NCT00443703
14685|Italy|NCT00443703
14595|Slovenia|NCT00603746
14596|Cameroon|NCT00603746
14597|United States|NCT00603824
14598|Brazil|NCT00962741
14599|Taiwan|NCT00962741
14600|Denmark|NCT00962741
14920|France|NCT01439919
14921|Hungary|NCT01439919
14922|Italy|NCT01439919
14923|Netherlands|NCT01439919
14924|Bulgaria|NCT01439971
14925|China|NCT01440101
14926|Germany|NCT01440361
14927|United Kingdom|NCT01440361
14928|Puerto Rico|NCT01440374
14929|India|NCT01440374
14930|Peru|NCT01440374
14931|Macau|NCT01440374
14932|United States|NCT01440595
14933|Italy|NCT01440595
14934|Norway|NCT01440595
14935|Canada|NCT01440946
14936|Canada|NCT01441414
14937|Italy|NCT01441414
14938|Poland|NCT01441414
14939|Singapore|NCT01441414
14940|Spain|NCT01441414
15327|Peru|NCT01458912
15328|Poland|NCT01458912
15329|Romania|NCT01458912
15330|Russian Federation|NCT01458912
15331|Sweden|NCT01459627
15332|Italy|NCT01459757
15333|United States|NCT01460719
15619|Hong Kong|NCT01296412
15620|Hungary|NCT01296412
15621|Israel|NCT01296412
15622|Italy|NCT01296412
15623|Puerto Rico|NCT01296412
15624|Lithuania|NCT01296412
15625|New Zealand|NCT01296412
15626|Poland|NCT01296412
15627|Slovakia|NCT01296412
15628|Slovenia|NCT01296412
15629|Spain|NCT01296412
15630|Sweden|NCT01296412
15631|United Kingdom|NCT01296412
15632|Belgium|NCT01296685
15633|United States|NCT01297335
15634|United States|NCT01297517
15635|United States|NCT01297920
15636|Latvia|NCT01297959
15637|India|NCT01297959
15638|France|NCT01297959
14686|Portugal|NCT00443703
14687|United Kingdom|NCT00443703
14688|Spain|NCT00443703
14689|United States|NCT00443729
14690|Colombia|NCT00443729
14691|South Africa|NCT00443729
14692|India|NCT00443729
14693|Thailand|NCT00443729
14694|Australia|NCT00443729
14695|Brazil|NCT00443729
15016|Canada|NCT01395810
15017|United States|NCT01395992
15018|Bulgaria|NCT01395992
15019|Croatia|NCT01395992
15020|Romania|NCT01395992
15021|Russian Federation|NCT01395992
15022|Ukraine|NCT01395992
15023|United States|NCT01396005
15024|Germany|NCT01396148
15025|Mexico|NCT01396148
15026|Portugal|NCT01396148
15027|Bulgaria|NCT01396278
15028|Israel|NCT01396278
15029|Germany|NCT01396278
15030|Korea, Republic of|NCT01396278
15031|Czech Republic|NCT01396278
15032|Mexico|NCT01396278
8226|Brazil|NCT00423150
8227|Canada|NCT00423150
8228|Czech Republic|NCT00423150
8229|Greece|NCT00423150
8230|Honduras|NCT00423150
8231|Italy|NCT00423150
8232|Mexico|NCT00423150
8233|Netherlands|NCT00423150
8234|Peru|NCT00423150
8235|Portugal|NCT00423150
8236|Puerto Rico|NCT00423150
8237|Spain|NCT00423150
8238|Sweden|NCT00423150
8239|Switzerland|NCT00423150
8240|United Kingdom|NCT00423150
8241|United States|NCT00423176
8242|United States|NCT00423267
8243|Brazil|NCT00423319
8244|France|NCT00423449
8245|Italy|NCT00423488
8246|China|NCT00423501
8247|Argentina|NCT00423501
8248|Italy|NCT00423579
8249|United States|NCT00423670
8250|Belgium|NCT00423670
8251|Canada|NCT00423670
8252|France|NCT00423670
13899|United States|NCT00767910
13900|Australia|NCT00767910
13901|New Zealand|NCT00767910
13902|Japan|NCT00768170
13903|China|NCT00768196
13999|Chile|NCT00975130
14000|Colombia|NCT00975130
14001|Czech Republic|NCT00975130
14002|Denmark|NCT00975130
14003|Ecuador|NCT00975130
14004|Finland|NCT00975130
14005|France|NCT00975130
14006|Germany|NCT00975130
14007|Greece|NCT00975130
14008|Guatemala|NCT00975130
