RSLTS_BASELINE_ID|NCT_ID|POPULATION
13873|NCT01348776|
13874|NCT01348789|
13875|NCT01348854|Data analysis was performed for eyes treated. Subjects may have had one or both eyes treated. If both eyes, one eye may have been in Natural Astigmatism group and the other eye in the Post Cataract with Residual Astigmatism group.
13876|NCT01349114|
13877|NCT01349231|
13878|NCT01349829|
13879|NCT01350271|All those found positive for hookworm infection, from among the population screened at baseline
13880|NCT01350583|
13920|NCT01483651|
13921|NCT01483937|4 withdrew from Conventional care physical therapy 3 withdrew from Conventional care physical therapy plus SEMD
12648|NCT00941928|
12649|NCT00941993|
12650|NCT00942084|
12651|NCT00942149|
12652|NCT00942175|
12653|NCT00942266|All treated and eligible patients; per protocol
12654|NCT00942448|
12655|NCT00942604|
12656|NCT00945477|
12657|NCT00945555|
12658|NCT00945815|Eligible patients who began protocol therapy were included in this analysis.
12659|NCT00945854|
12660|NCT00945893|
12661|NCT00945906|
12662|NCT00945945|
12663|NCT00946101|
12664|NCT00946114|
12665|NCT00946478|
12666|NCT00946920|FAS
12667|NCT00946985|
12668|NCT00947115|
12669|NCT00947219|
12670|NCT00947271|
13093|NCT01736215|Number of participants analyzed for this baseline characteristic included all the participants who received erythropoietin treatment and had sufficient data to perform statistical evaluation.
13094|NCT01736527|
13095|NCT01736657|Seventy-two patients were in safety analysis and 60 patients (evaluable popluation) were analyzed in the efficacy analysis. The 12 patients not in the efficacy analysis were "lead-in" patients and the RBCX procedures were conducted as the last phase in Operator training on the device.
13096|NCT01736696|
13097|NCT01736930|Each night randomized to have either Predictive Low Glucose suspend  or inactive (control).
13098|NCT01737879|
13099|NCT01737931|
13497|NCT01447017|
13498|NCT01447121|
13499|NCT01447433|
13500|NCT01447511|
13501|NCT01447719|
13502|NCT01447849|
13503|NCT01447927|
13504|NCT01448213|Baseline characteristics data are reported in units of "eyes" as this presentation is most relevant to the assessments presented in the Outcome Measures module.
13505|NCT01448356|
13506|NCT01448486|
13507|NCT01448525|
13508|NCT01449305|
13509|NCT01449734|Visiting family members
13510|NCT01449929|
13511|NCT01449955|Male Veterans with PTSD
13512|NCT01450397|
12576|NCT00865306|
12577|NCT00865345|
12578|NCT00865514|
12579|NCT00865709|
12580|NCT00866034|
12581|NCT00866047|
12582|NCT00866294|
12583|NCT00866320|
12584|NCT00866359|The intent to treat (ITT) population was defined as all randomized participants with at least one oral ulcer evaluation (including the baseline evaluation)
12585|NCT00835211|
12586|NCT00835224|30 subjects were anticipated but 34 were enrolled following an IRB approval to expand the n.  Increased recruitment was due to a number of subjects withdrawing from participation for various reasons listed below.
12587|NCT00835237|
12588|NCT00835263|
12589|NCT00835276|
12590|NCT00835341|
12995|NCT00736944|
12996|NCT00736957|
12997|NCT00737048|
12998|NCT00737061|
12999|NCT00737100|
13000|NCT00737178|
13001|NCT00737204|
13002|NCT00737282|Study prematurely terminated
13003|NCT00737360|
13933|NCT01356602|
12689|NCT00948857|
12690|NCT00949117|
12691|NCT00949650|
12692|NCT00949702|
12693|NCT00949715|
12694|NCT00684255|
12695|NCT00684307|
12696|NCT00684320|
12697|NCT00684424|
12698|NCT00684515|
12699|NCT00684541|
12700|NCT00684567|
12701|NCT00684645|
12702|NCT00684671|
12703|NCT00684723|
12704|NCT00684762|
12705|NCT00684814|
12706|NCT00684996|
12707|NCT00685139|
13100|NCT01737944|38 subjects were randomized to a treatment sequence. Two subjects discontinued prior to receiving the first study drug dose. Safety Population = 36 subjects who received study drug and completed all study visits. All 36 subjects were included in Pharmacokinetic Population. No discontinuations after first study drug dose.
13101|NCT01738698|Study was discontinued due to non-safety related business prioritization decisions. No subjects were randomized
13102|NCT01738750|Age, Gender
13103|NCT01738971|Baseline analysis conducted on all participants successfully contacted for telephone follow-up at 6-8weeks post enrollment to study. no baseline analysis possible on those recruited in pharmacy but lost to follow-up.
13104|NCT01739803|
12671|NCT00947284|
12672|NCT00947297|
12673|NCT00947310|
12674|NCT00947505|
12675|NCT00947518|
12676|NCT00947531|
12677|NCT00947544|
13077|NCT01007656|Laboratory measurements, including serum glutamic oxaloacetate transaminase (SGOT), serum glutamic pyruvate transaminase (SGPT), albumin, glucose, creatinine, uric acid, cholesterol, Triglycerides (TG), r-glutamyl transpeptidase(r-GT), alkaline phosphatase, total bilirubin, Direct- bilirubin (D-Bil), BUN, Total protein (TP), Globulin (GLO).
13078|NCT01007812|
13079|NCT01007838|
13080|NCT01007916|
13081|NCT01008449|subjects that that were lost to follow up were not included in the results
13082|NCT01998919|All participants randomized were included in the Full Analysis Set (FAS).
13083|NCT01999894|
13084|NCT02000973|
13085|NCT02003534|
13086|NCT02003638|
13087|NCT02004132|All enrolled participants who received a dose of study drug.
13088|NCT02004886|
13089|NCT02005484|Intent-to-treat (ITT) population: all participants who signed informed consent for the study.
13090|NCT02005549|Intent-to-treat (ITT) population.  All participants who received at least one dose of study drug.
13091|NCT02005692|All subjects who successfully completed the study.
13092|NCT01735877|
13513|NCT01450631|
13514|NCT01450683|Castrate-resistant Prostate Cancer Patients
13515|NCT01450787|
13516|NCT01450800|163 participants were randomized, 82 to nitrofurantoin and 81 to placebo.  Four randomized participants were excluded from the final analysis.  One in the placebo group was excluded, as she had previously been included in the study during a prior surgery.  Three participants in the nitrofurantoin group were excluded due to protocol deviations.
13517|NCT01451424|Safety population
13518|NCT01451541|
13519|NCT01451554|
13520|NCT01451645|The study population consisted of adults who met the criteria of the ARA for acute arthritis of primary gout or had monosodium urate monohydrate microcrystals identified in joint fluid, had tophi present in joints or a history of polyarticular gout attacks, a history of ≥2 gout flares in the past year, and were initiating therapy with allopurinol.
13521|NCT01451723|
13522|NCT01451762|
13922|NCT01484028|Baseline summary was conducted on all randomized subjects who worn at least one pair of study lenses.
13923|NCT01484054|Baseline summary was conducted on all enrolled subjects who received study lenses.
13924|NCT01484197|
13925|NCT01484561|
13926|NCT01484652|The analysis population for baseline characteristics includes all 329 subjects who received at least one dose of study treatment.  The subjects were assigned 2 cohort classifications. Cohort 1 included 26 subjects enrolled under the original protocol and amendment 1.  Cohort 2 is the remainder of the 303 subjects enrolled after amendment 1.
13927|NCT01355471|
13928|NCT01355523|
13929|NCT01355588|
13930|NCT01355627|Baseline Measures were based on the Full Analysis Set that included all enrolled randomized patients.
13931|NCT01356407|
13932|NCT01356498|
13934|NCT01357148|
13935|NCT01357616|This reporting group includes all subjects who received study medication, satisfied pre-randomization inclusion/exclusion criteria and completed at least 1 scheduled on-therapy study visit.
13936|NCT01402102|
13937|NCT01402115|
13938|NCT01402128|
13939|NCT01402141|
13940|NCT01402427|
13941|NCT01402869|1 subject was withdrawn from the no local anesthetic group as the subject required 1 or more dental tooth extractions and required local anesthetic
13942|NCT01402947|
13943|NCT01403051|Includes only subjects who did not have eligibility violations
13944|NCT01403090|
13945|NCT01403194|
13946|NCT01403376|
13947|NCT01403805|
12678|NCT00947752|
12679|NCT00947765|
12680|NCT00947856|All participants who received treatment
12681|NCT00948090|
12682|NCT00948246|
12683|NCT00948389|
12684|NCT00948506|
12685|NCT00948675|All randomized participants.
12686|NCT00948766|
12687|NCT00948792|
12688|NCT00948818|
13105|NCT01740362|
13106|NCT01740388|
13107|NCT01741350|Only participants who completed all 5 time points on drug-risk reduction knowledge and personal motivation for safer drug use were included in the analysis (i.e., 95 participants for the intervention group and 90 participants for the control group). For all other variables, the participants analyzed for the two groups were 97 and 92, respectively.
13108|NCT01742897|
13109|NCT01777620|Baseline measures are based on the Per-Protocol population that included all randomized participants who received study treatment and had at least one post-baseline efficacy assessment and no major protocol deviations.
13110|NCT01777763|
13111|NCT01778296|The participants with a follow-up period ≥18 months were included for this Baseline Measure.
13112|NCT01778530|
13113|NCT01778985|
13114|NCT01779648|
13115|NCT01780389|5 patients enrolled, 4 completed, 1 terminated due to adverse event.
13116|NCT01780584|One subject in in oral T3 low dose group with hypertension due to unrecognized coarctation and one subject in oral T3 high dose group with inability to attain enteral feeds were withdrawn from the treatment protocol. Therefore there were 43 subjects included in the final analysis.
13117|NCT01780922|
13118|NCT01781169|
13119|NCT02095561|
13120|NCT02099838|Based on the full analysis set: all participants who were eligible or drop-out, but eliminated participants were excluded.
13121|NCT02100410|This analysis population includes all subjects/eyes exposed to the investigational products (embossed or non-embossed lenses).
13523|NCT01451775|
13524|NCT01452347|Treated Set (TRT): The set of patients who received at least 1 dose of study medication
13525|NCT01452854|Low recruitment necessitated the closing of the study.  No results available.
13526|NCT01453023|
12731|NCT00710749|
12732|NCT00686257|
12733|NCT00686335|
12734|NCT00686517|
12735|NCT00686543|
12736|NCT00686595|
12737|NCT00686647|
13122|NCT02101359|
13123|NCT02107274|
13124|NCT02108223|
13125|NCT02115581|
13126|NCT02115984|
13127|NCT02120443|
13128|NCT02123745|
13129|NCT02126306|
13130|NCT02127372|All subjects who started study treatment
13131|NCT02133534|
13132|NCT02135016|
13133|NCT02138461|
13134|NCT02139982|
13135|NCT02141217|
13136|NCT02150044|Baseline Analysis Population includes 16 lead-in subjects and 13 study cohort subjects
13137|NCT02150954|
13138|NCT02154048|.
13139|NCT02157116|
13140|NCT02158247|Male : 69, Female : 107
13527|NCT01453036|
13528|NCT01453049|
13529|NCT01453166|
13530|NCT01453296|
13531|NCT01453348|
13532|NCT01453413|
13533|NCT01453855|This reporting group includes subjects exposed to the study medication. Note: One subject in the TRAVATAN arm was randomized but discontinued prior to exposure to study medication and is not included in this reporting group.
13534|NCT01282086|
13535|NCT01282138|
13536|NCT01282203|
13537|NCT01282424|ITT Analysis Set: Enrolled participants who received at least one dose of study drug
13538|NCT01282710|
13539|NCT01282723|
13540|NCT01282801|
13541|NCT01282814|
13542|NCT01282866|The power calculation proposed a sample of 35 participants to be sufficient to obtain qualitative assessment of of hair removal, as well as the qualitative assessment of treatment time and pain experienced during treatment with the LightSheer Duet HS handpiece.
13543|NCT01283022|
13544|NCT01283464|
13545|NCT01283516|Full Analysis Set (FAS) consisted of all patients (including NSCLC and non-NSCLC) who received at least one dose of LDK378. Patients were classified according to the intended treatment dose group.
13546|NCT01283555|
13547|NCT01283581|ITT (intent-to-treat) population, defined as all subjects who were randomized.
13548|NCT01283971|
13948|NCT01403987|
13949|NCT01404234|The safety analysis set included all participants who received at least 1 dose of study drug.
13950|NCT01404429|
13951|NCT01404572|
13952|NCT01404832|
13953|NCT01404936|
13954|NCT01405768|4 women from the lidocaine arm who did not complete the questionnaire correctly were excluded from analysis
13955|NCT01405950|
13956|NCT01406990|
13957|NCT01407523|
13958|NCT01408277|20 subjects from each group was a priori considered to be a number sufficient to detect an effect size (Cohen’s d) of 0.80,  regarded as a large effect, with α = 0.05 and 1-β = 80%.
13959|NCT01408485|
13960|NCT01484912|
13961|NCT01484938|
13962|NCT01484951|
13963|NCT01486238|In the IVMac q6 Arm, 23 subjects started the study. Two (2) subjects withdrew early. For this reason data from the 21 remaining subjects was used.
In the IVMac q4 Arm, 49 subjects started the study. 6 subjects were lost in this arm - 2 died, 1 withdrew, & 3 were lost to follow-up. For this reason data from the 43 remaining subjects was used.
13964|NCT01486446|
13965|NCT01486615|
13966|NCT01486966|
13967|NCT01488071|Age and Gender: All-patients-treated set (APTS) – all patients in the APRS who took at least one dose of investigational medicinal product (IMP).
Study Specific Characteristics: Full-analysis set (FAS) - all patients in the APTS who had a valid baseline assessment and at least one valid post-baseline assessment of the MADRS total score.
